epoch,last_time_step_mse,loss,val_last_time_step_mse,val_loss
63,51.80003356933594,51.986900329589844,53.969913482666016,50.50128936767578
64,51.674278259277344,51.79261779785156,54.10592269897461,50.59819412231445
65,51.43408203125,51.59963607788086,53.99406433105469,50.522281646728516
66,51.45758819580078,51.50043869018555,53.850135803222656,50.40287399291992
67,51.57928466796875,51.56144332885742,53.655303955078125,50.04460144042969
68,51.210662841796875,51.25328063964844,53.43526077270508,49.808406829833984
69,51.079524993896484,51.13987350463867,53.88954544067383,50.19314956665039
70,51.234901428222656,51.17069625854492,53.501773834228516,49.75069808959961
71,51.14240646362305,51.072452545166016,53.17654800415039,49.42506408691406
72,51.00221252441406,50.87784194946289,53.435943603515625,49.521881103515625
73,50.551170349121094,50.62654495239258,53.01713562011719,49.42729949951172
74,50.538150787353516,50.62921142578125,53.10479736328125,49.27894973754883
75,50.62849426269531,50.710914611816406,53.49061584472656,49.75769805908203
76,50.47622299194336,50.457244873046875,52.73952102661133,49.10044479370117
77,50.258663177490234,50.28806686401367,52.98514175415039,49.14884948730469
78,50.211917877197266,50.18046188354492,52.75245666503906,48.90132141113281
79,50.23185729980469,50.16373825073242,52.459171295166016,48.665321350097656
80,50.11708450317383,50.09739303588867,52.497982025146484,48.688331604003906
81,49.959373474121094,49.95831298828125,52.424095153808594,48.62002944946289
82,50.15727615356445,50.00865936279297,52.31976318359375,48.5187873840332
83,49.96025466918945,49.966217041015625,52.399993896484375,48.490318298339844
84,49.86260986328125,49.80965042114258,52.674800872802734,48.887508392333984
85,49.875885009765625,49.78925323486328,52.322105407714844,48.378868103027344
86,49.6236572265625,49.699363708496094,52.81342315673828,48.652347564697266
87,49.65113830566406,49.6866569519043,52.17686462402344,48.339393615722656
88,49.344112396240234,49.402679443359375,51.88120651245117,48.25497817993164
89,49.40500259399414,49.40956497192383,52.91523361206055,49.17717742919922
90,49.426414489746094,49.30001449584961,51.448028564453125,47.78874969482422
91,49.18528747558594,49.15508270263672,51.21811294555664,47.66304397583008
92,49.06788635253906,49.03187561035156,51.63899612426758,47.95094299316406
93,48.66276550292969,48.87592697143555,51.201019287109375,47.810264587402344
94,48.6290168762207,48.70353698730469,51.51018524169922,48.07862854003906
95,48.84225082397461,48.972599029541016,50.786109924316406,47.48367691040039
96,48.119728088378906,48.250579833984375,49.98433303833008,47.02656936645508
97,47.912376403808594,48.21967315673828,49.728763580322266,46.90166473388672
98,47.74924850463867,48.00196075439453,49.485618591308594,46.66353988647461
99,47.53586959838867,48.007568359375,49.900691986083984,47.0910758972168
100,47.490726470947266,47.859825134277344,49.16864776611328,46.76484680175781
101,47.373680114746094,47.702571868896484,49.72496795654297,47.04812240600586
102,47.307769775390625,47.68102264404297,48.98099899291992,46.71073913574219
103,47.260597229003906,47.62683868408203,49.366878509521484,46.71138000488281
104,47.02490997314453,47.3828125,48.73719024658203,46.333740234375
105,47.159671783447266,47.39874267578125,48.676300048828125,46.462982177734375
106,48.0968132019043,48.53805160522461,53.122074127197266,48.473514556884766
107,47.68838882446289,47.88569259643555,48.86716079711914,46.552162170410156
108,46.8956413269043,47.28823471069336,48.46879196166992,46.362178802490234
109,46.72805404663086,47.15312194824219,48.55406188964844,46.11136245727539
110,47.06351089477539,47.44572448730469,50.371551513671875,47.53158950805664
111,46.91254806518555,47.21467208862305,48.37477493286133,45.94117736816406
112,46.62570571899414,47.027530670166016,48.024192810058594,45.77952575683594
113,46.54907989501953,46.98154830932617,48.56071090698242,46.03269958496094
114,46.49725341796875,47.002891540527344,48.63579559326172,46.16313552856445
115,46.363182067871094,46.8667106628418,47.97954559326172,45.785125732421875
116,46.36088180541992,46.82262420654297,47.866432189941406,45.722293853759766
117,46.290279388427734,46.820552825927734,48.29524612426758,45.81752395629883
118,46.21133041381836,46.729774475097656,47.82955551147461,45.635860443115234
119,46.12801742553711,46.7527961730957,47.741580963134766,45.550132751464844
120,46.184207916259766,46.702083587646484,47.534156799316406,45.4649772644043
121,45.95054626464844,46.577632904052734,47.44416809082031,45.56261444091797
122,46.173641204833984,46.75177764892578,47.696563720703125,45.729949951171875
123,46.023128509521484,46.63588333129883,47.45359802246094,45.28886032104492
124,45.84968185424805,46.46361541748047,47.41961669921875,45.297576904296875
125,45.90931701660156,46.465431213378906,47.31324768066406,45.26050567626953
126,45.77523422241211,46.411956787109375,47.122989654541016,45.270599365234375
127,45.82453918457031,46.35249328613281,47.325714111328125,45.419593811035156
128,45.67042541503906,46.30080795288086,47.66707229614258,45.71556091308594
129,45.58626174926758,46.34201431274414,47.810420989990234,45.89395523071289
130,45.5942497253418,46.35205841064453,46.80903244018555,45.150657653808594
131,45.51958084106445,46.22868728637695,46.90629196166992,45.0516471862793
132,45.282073974609375,46.070194244384766,46.82231903076172,45.157020568847656
133,45.20398712158203,45.97900390625,46.707176208496094,44.9541015625
134,45.340511322021484,46.1002311706543,46.46470260620117,44.786746978759766
135,45.09217834472656,45.92037582397461,46.6613883972168,44.92292022705078
136,45.247432708740234,45.977298736572266,46.033416748046875,44.72783279418945
137,44.74127960205078,45.740089416503906,46.329795837402344,44.61360549926758
138,45.00282287597656,45.893531799316406,46.78029251098633,45.154685974121094
139,44.75739669799805,45.70790100097656,46.654052734375,45.240840911865234
140,44.71626281738281,45.752288818359375,45.747947692871094,44.501705169677734
141,44.48784255981445,45.60636901855469,46.95191192626953,45.43509292602539
142,44.90146255493164,45.75931167602539,46.57130432128906,44.929927825927734
143,44.5731201171875,45.54257583618164,46.0170783996582,44.820125579833984
144,44.30143737792969,45.43578338623047,45.79606628417969,44.34188461303711
145,44.2266845703125,45.39783477783203,45.360565185546875,44.118412017822266
146,44.173675537109375,45.25156021118164,45.34917068481445,44.1030158996582
147,44.490699768066406,45.41065979003906,44.96951675415039,44.01512908935547
148,44.491973876953125,45.44510269165039,45.884220123291016,44.34607696533203
