epoch,last_time_step_mse,loss,val_last_time_step_mse,val_loss
73,17.906471252441406,23.79364013671875,17.530162811279297,23.380739212036133
74,17.63882064819336,23.54218864440918,17.412734985351562,23.242795944213867
75,17.35024642944336,23.31277084350586,17.13816261291504,22.953096389770508
76,17.13384246826172,23.055559158325195,16.66208839416504,22.693269729614258
77,16.809673309326172,22.84955406188965,16.615707397460938,22.718780517578125
78,16.57021713256836,22.645071029663086,16.158281326293945,22.328222274780273
79,16.367570877075195,22.498292922973633,15.786060333251953,22.042015075683594
80,15.988852500915527,22.211654663085938,15.750099182128906,21.968278884887695
81,15.985511779785156,22.132434844970703,15.28503704071045,21.695295333862305
82,15.555740356445312,21.843957901000977,15.350955963134766,21.59363555908203
83,15.28662109375,21.667680740356445,15.067790031433105,21.340600967407227
84,15.23387336730957,21.543777465820312,14.919489860534668,21.242002487182617
85,14.997227668762207,21.39719009399414,14.960079193115234,21.30461311340332
86,14.734460830688477,21.20505142211914,14.546662330627441,20.958593368530273
87,14.438913345336914,20.976539611816406,14.260150909423828,20.64501190185547
88,14.384140014648438,20.858640670776367,14.054179191589355,20.64739227294922
89,14.227499961853027,20.73600196838379,13.695657730102539,20.33766746520996
90,13.98935317993164,20.515039443969727,13.724709510803223,20.29683494567871
91,13.861627578735352,20.4403133392334,13.497637748718262,20.11063575744629
92,13.722804069519043,20.333213806152344,13.246285438537598,19.841249465942383
93,13.419758796691895,20.12700843811035,13.338018417358398,19.901535034179688
94,13.314506530761719,19.980579376220703,13.173681259155273,19.782398223876953
95,13.034422874450684,19.86447525024414,13.1428804397583,19.642011642456055
96,13.095184326171875,19.740680694580078,12.797750473022461,19.4906063079834
97,12.824938774108887,19.59908676147461,12.541081428527832,19.275976181030273
98,12.688912391662598,19.507164001464844,12.465890884399414,19.186891555786133
99,12.654499053955078,19.442241668701172,12.463065147399902,19.13300132751465
100,12.362129211425781,19.269664764404297,12.467398643493652,19.18307876586914
101,12.299600601196289,19.188091278076172,12.516453742980957,19.118772506713867
102,12.345808029174805,19.137727737426758,11.978690147399902,18.747743606567383
103,12.002023696899414,18.926298141479492,11.89745807647705,18.79994773864746
104,11.834962844848633,18.831432342529297,12.16337776184082,18.70598793029785
105,11.87744426727295,18.750667572021484,11.701440811157227,18.433629989624023
106,11.774680137634277,18.709491729736328,11.466446876525879,18.395402908325195
107,11.661120414733887,18.59334373474121,11.506315231323242,18.398788452148438
108,11.417470932006836,18.461395263671875,11.249847412109375,18.211942672729492
109,11.326295852661133,18.366378784179688,10.987871170043945,18.02065658569336
110,11.23390007019043,18.260913848876953,11.004242897033691,17.98833656311035
111,11.170626640319824,18.265918731689453,10.95209789276123,17.9910888671875
112,11.040760040283203,18.110462188720703,10.977449417114258,17.83495330810547
113,10.999258995056152,18.04007339477539,10.753527641296387,17.786373138427734
114,10.730679512023926,17.938629150390625,10.849922180175781,17.728300094604492
115,10.695308685302734,17.84740447998047,10.403935432434082,17.523683547973633
116,10.60643482208252,17.770557403564453,10.527891159057617,17.584325790405273
117,10.62607479095459,17.72429656982422,10.43175220489502,17.55049705505371
118,10.465819358825684,17.638713836669922,10.549262046813965,17.510427474975586
119,10.324240684509277,17.577117919921875,10.251933097839355,17.327280044555664
